company_name,contact_name,contact_title,email,phone,website,linkedin_url
786314 Ontario Inc,,,,905-686-4661,,
Alma &amp; James Doane,,,,905-840-1581,,
Westergreen Farms Pamela Westervelt John Westervelt Martin Westervelt,,,,,,
Caledon,,,planning@caledon.ca,,,
Nor'Wester Resort Ltd,,,info@bwplusnorwester.com,,,https://linkedin.com/search/results/companies/?keywords=Nor%27Wester+Resort+Ltd
Elammar & Company Inc,,,,,,
Wesley Clover International Corp,,,,,,
Majorwood Developments Inc,,,,,,
E & E McLaughlin Ltd,,,,519-842-3363,,
Sixth Oak Inc,,,,,,
Canpro Water Treatment Inc,,,,905-669-9714,,
Dantiv Management Inc,,,,905-203-2020,,
Urbandale Corporation,,,,613-226-7266,,
Royal Property Holdings Inc,,,,,,
Patilda Construction Inc,,,,,,
Rondax Holdings Inc,corporation of the nidhi punyarthi,,,,,
Strategic Growth Realty Group Inc,,,,705-675-1151,,
55MA Corp,,,,416-247-5432,,
Ontario Superior Court of Justice,,,,,,
Fiera Canadian Real Estate Debt Fund GP Inc,Betty Sindayen,,,888-949-8439,,
270-330 Esna Park GP Inc,,,,,,
2573702 Ontario Inc,,,,,,
Mantella Corporation,Robert Mantella,,r.mantella@mantellacorporation.com,416-247-5432,,https://ca.linkedin.com/in/robert-mantella-9218a0a6
1817192 Ontario Ltd,,,,,,
Urbandale Corp,,,,613-731-6331,,
Ontario Realty Corp,,,,,,
KLN Developments Inc,,,,,,
12873591 Canada Inc,,,,,,
Toronto and Region Conservation Authority,,,,416-661-6600,,
John Street Industrial GP Inc,,,,,,
Southside Construction Management Ltd,Tom Dedyna,,,519-433-0634,,
1000893916 Ontario Inc,,,,,,
Mantella Corp,Robert Mantella,,r.mantella@mantellacorporation.com,416-247-5432,,https://ca.linkedin.com/in/robert-mantella-9218a0a6
Skyline Real Estate Holdings (II) Inc,,,info@skylinegroupofcompanies.ca,,,https://linkedin.com/search/results/companies/?keywords=Skyline+Real+Estate+Holdings+(II)+Inc
The Regional Municipality of York,,,,877-464-9675,,
Landric Homes Inc,,,,613-216-3413,,
Mauli Mega Technologies Inc,,,,,,
2666805 Ontario Inc,,,,,,
Queensville Properties Development Corp,,,,,,
1000490593 Ontario Inc,Lisa Shipley,,,416-861-9404,,
404 Major Mac West Developments Ltd,,,,416-227-2220,,
Brooklin Southeast Developments CR Inc Pres: Nick Cortellucci,,,,,,
Salazar Realty Inc c/o Jacques Ceasar Salazar,,,,,,
The Corporation of the,,,,,,
Ontario Superior Court of Justice Commercial List,,,,,,
Cambridge Shopping Centres Ltd,,,,,,
Brookvalley Developments (Angus) Ltd,,,info@obd.hcraontario.ca,,,https://linkedin.com/search/results/companies/?keywords=Brookvalley+Developments+%28Angus%29+Ltd
Mavis Valley Developments Inc,,,,905-738-7010,,
Rock Valley Development Ltd,,,,905-738-7010,,
2139446 Ontario Ltd,,,,905-738-7010,,
King North Developments CR Inc Pres: Nick Cortellucci,,,,,,
RioCan Dupont Holdings Inc WCPT Dupont Street Inc,,,,800-465-2733,,
Lindvest Properties,,,,,,
Mavis Valley Developments Inc Pres: Nick Cortellucci,,,,,,
Centerfield Properties Inc,,,,905-669-9714,,
1909170 Ontario Ltd,,,,,,
Sunset Hill Developments Ltd,,,,905-738-7010,,
Brookvalley Wasaga Inc,,,,,,
Wolverleigh Construction Ltd,,,,905-669-9714,,
Valleybrand Developments Ltd,,,,905-840-1581,,
"Ontario Superior Court of Justice, Commercial List",,,,,,
Bob Oberholtzer Investments Ltd,,,,,,
The Manufactures Life Insurance Co,,,,,,
Amaron Investments Ltd,,,,416-763-4333,,
Woodvalley Developments Inc,,,,905-738-7010,,
The Corporation of the Town of Wasaga Beach,,,,705-429-3844,,
1665328 Ontario Ltd,,,,416-213-7123,,
Torview Properties Inc,,,,905-738-7010,,
MCN (W. Churchill) Inc,,,,416-213-7123,,
Brookvalley Developments Inc,,,,905-738-7010,,
Blackstar,,,,,,
Concord Adex Developments Corp,,,info@concordadex.com,,,https://linkedin.com/search/results/companies/?keywords=Concord+Adex+Developments+Corp
Jay-M Realty Inc Jay-M Holdings Ltd,,,,416-968-6400,,
Weehauken Homes Inc Queensville Properties Development Corp,,,,905-669-9714,,
Lindwine Developments (Cornell) Ltd,,,,416-635-7575,,
Febau (Canada) Ltd c/o Dale &amp; Lessmann LLP,,,,,,https://linkedin.com/search/results/companies/?keywords=Febau+(Canada)+Ltd
BayBridge (Arnprior) Inc,,,info@dnb.com,416-487-2020,,https://linkedin.com/search/results/companies/?keywords=BayBridge+%28Arnprior%29+Inc
North Valley Developments Ltd,,,,905-738-7010,,
771955 Ontario Inc,,,,416-213-7123,,
Metrus Properties,,,,,,
Woodbine International Centre Corp,,,,,,
AGSC Investments Inc Pres: Sigmund Levy,,,,,,
Alma & James Doane,,,,905-840-1581,,
NLG 2011 Inc,,,,613-831-9039,,
[[SBLP Orangeville Mall Inc]],,,info@opencorpdata.com,416-922-5553,,
[[IG Investment Management Ltd]],NEEDS_RESEARCH,,info@ig.ca,888-746-6344,,
[[Blackstar 1862 Bathurst Ltd]],,,info@opencorpdata.com,,,
[[1000969570 Ontario Inc]],NEEDS_RESEARCH,,contact@ari.app,1000969570,,
[[512160 Ontario Ltd]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Castle Peak Retirement Residence Inc]],NEEDS_RESEARCH,,info@castlepeakmuskoka.com,,,
[[2403290 Ontario Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Manna Industrial 50 Precidio Corp]],Toronto Office,,investor@mannafund.ca,,,
[[BRL Realty Ltd]],Betty Sindayen,,info@metarealtyinc.ca,,,
[[Econ Development Inc]],NEEDS_RESEARCH,,info@ised-isde.canada.ca,519-433-0634,,
[[Towerhill Developments Inc]],corporation of the nidhi punyarthi,,corporation.punyarthi@towerhill.ca,905-695-0800,,
[[Simcoe Wellington Residences Inc]],,,info@obd.hcraontario.ca,416-598-8200,,
[[CAPREIT Apartments Inc]],Lisa Shipley,,info@capreit.ca,416-861-9404,,
[[Max & Greta Holdings Inc]],,,info@dnb.com,,,
[[Dernetro Holdings Ltd]],,,info@dnb.com,,,
[[Wellings Of Winchester Inc]],,,wellingsofwinchester.website@aptleasing.info,,,
[[SLB Rapids SARL]],NEEDS_RESEARCH,,info@brasswater.ca,,,
[[Centerfield Properties Inc]],NEEDS_RESEARCH,,info@obd.hcraontario.ca,905-669-9714,,
[[Wellings Communities Holding Inc]],Mark Williams,,info@wellingscommunity.com,866-449-9693,,
[[Moores The Suite People Corp/]],,,info@mooresclothing.ca,,,
[[SLB Rapids SARL]],NEEDS_RESEARCH,,info@slb.com,,,
[[1265534 Ontario Inc]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Deergate Holdings Inc]],,,info@ero.ontario.ca,,,
[[1375 - 1393 North Service Inc]],,,info@collierscanada.com,,,
[[Toronto College Park Ltd]],Alex Johnson,,info@shopping-canada.com,416-359-2929,,
[[1143028 BC Ltd]],,,,,,
[[DSV Contact Logistics Inc]],Andreas Wenger,,info@dsv.com,905-203-2020,,
[[Guelph Retirement Group Ltd]],,,info@uoguelph.ca,,,
[[Niagara Regional Agricultural Society]],NEEDS_RESEARCH,,info@niagaraex.com,905-735-6413,,
[[80 Centurian Drive Markham Holdings Inc]],NEEDS_RESEARCH,,info@loopnet.ca,,,
[[Blackstar 3045 Queen Frederica Ltd]],NEEDS_RESEARCH,,info@apartments.com,,,
[[Burlon Centre Inc]],,,info@canadacompanyregistry.com,905-637-8722,,
[[Sunnidale Estates Ltd]],,,info@ero.ontario.ca,,,
[[College Street (555-563) Inc]],NEEDS_RESEARCH,,info@livingatstrada.capreit.ca,800-465-2733,,
[[2454231 Ontario Inc]],,,info@dnb.com,,,
[[Pal Holdings Canada Inc]],Anil Taneja,,info@palairlines.ca,905-881-6505,,
[[2190241 Ontario Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,,,
[[Weehauken Homes Inc]],NEEDS_RESEARCH,,info@ontarioaboriginalhousing.ca,,,
[[Barrie Seniors GP Ltd]],NEEDS_RESEARCH,,info@barrieseniorservicesnetwork.com,,,
[[DSV Contact Logistics Inc]],Andreas Wenger,,andreas.wenger@dsv.com,905-203-2020,,
[[Sandmill Developments Inc]],NEEDS_RESEARCH,,info@sandhilldevelopment.ca,,,
[[Janestown Valley Developments Ltd]],,,info@opencorporates.com,905-738-7010,,
[[Castlepoint Greybrook Inc]],,,info@greybrook.com,905-303-6873,,
[[Hazelview WP Inc]],NEEDS_RESEARCH,,info@hazelview.com,888-949-8439,,
[[CF/Realty Holdings Inc]],None None,,t-himuro@jfe-holdings.co.jp,416-598-8200,,
[[The Standard Life Assurance Co of Canada]],Gus Tsoraklidis,,info@manulife.ca,416-224-3535,,
[[1384341 Ontario Ltd]],NEEDS_RESEARCH,,info@ero.ontario.ca,,,
[[Williamsburg Seniors Holdings Inc]],NEEDS_RESEARCH,,info@williamsburgseniors.com,416-449-9950,,
[[SLB Rapids SARL c/o Gowling WLG (Canada) LLP]],NEEDS_RESEARCH,,info@slb.com,,,
[[Rock Developments East Windsor Inc]],,,rocco.tullio@rockdevelopments.ca,519-739-3900,,
[[Caledon Development General Partner Ltd]],,,info@caledon.ca,,,
[[Murjay Construction Ltd]],DANIEL MURRAY,,info@murray.construction,,,
[[1140 Yonge Inc]],NEEDS_RESEARCH,,info@1140yongestreet.com,888-949-8439,,
[[Collingwood Seniors GP Ltd]],NEEDS_RESEARCH,,info@infobel.com,,,
[[FCB (Victoria Park) GP Inc]],corporation of the nidhi punyarthi,,info@fnp-ppn.aadnc-aandc.gc.ca,416-580-9700,,
[[MKHZ Belleville Building 1 GP Ltd]],Adrian Munro,,info@opencouncil.ca,403-723-2106,,
[[Milton Property Investments Inc]],NEEDS_RESEARCH,,info@canadacompanyregistry.com,,,
[[Birchmount Green Inc]],,,info@mahoganymanagement.com,,,
[[Ashcroft Homes - La Promenade Inc]],,,info@maps.google.com,613-226-7266,,
[[1213763 Ontario Inc]],Clare Qu,,contact@ari.app,416-507-2929,,
[[2714791 Ontario Ltd]],,,info@kolt.ca,,,
[[10364240 Canada Inc]],NEEDS_RESEARCH,,donald.afolabi@ised-isde.canada.ca,,,
[[Diamond Residential Developments Corp]],NEEDS_RESEARCH,,info@diamondcorp.ca,,,
[[Cambridge Retirement Group Ltd]],Hanh Tran,,info@cambridge.rprgonline.com,,,
[[Vomano Valley Developments Ltd]],David Giugovaz,,info@valdorengineering.com,905-738-7010,,
[[1834375 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[DD 8675 McHugh Street Ltd]],,,info@canadacompanyregistry.com,,,
[[Blackstar 4190 Bathurst Ltd]],NEEDS_RESEARCH,,info@globalfinreg.com,,,
[[RIR Developments Ltd]],,,info@dnb.com,,,
[[Valley King Developments Ltd]],,,nick.cortellucci@canada.constructconnect.com,905-738-7010,,
[[Blackstar 7110 Darcel Ltd]],NEEDS_RESEARCH,,info@blackstaramps.com,,,
[[DKI Queen Inc]],NEEDS_RESEARCH,,info@dki.ca,,,
[[OPB Realty Inc]],NEEDS_RESEARCH,,info@dnb.com,416-408-4626,,
[[Impact Graffiti Inc]],Chris Boutsalis,,chris.boutsalis@impact.ca,,,
[[1143028 BC Ltd]],,,info@opencorporates.com,,,
[[Sitzer Group Holdings No 1 Ltd]],,,info@sitzergroup.ca,,,
[[Wesley Woods Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Aye Properties Inc]],None None,,info@shudaproperties.com,,,
[[Baybridge (Tillsonburg) Inc]],NEEDS_RESEARCH,,info@tillsonburghydro.ca,416-487-2020,,
"[[Murjay Construction Ltd c/o OPGI Management GP Inc EY Tower, Suite]]",NEEDS_RESEARCH,,info@murray.construction,,,
[[Laurentian University of Sudbury]],NEEDS_RESEARCH,,info@laurentian.ca,705-675-1151,,
[[Unilever Canada Inc]],NEEDS_RESEARCH,,test@test.com,416-415-3000,,
[[Bowmanville Seniors GP Ltd]],NEEDS_RESEARCH,,info@bowmanvilleolderadults.com,,,
[[Blackstar 120-130 Raglan Ltd]],,,,,,
[[DD 171 Kortright Ltd]],,,info@skylineliving.ca,416-234-8444,,
[[592264 Ontario Inc]],NEEDS_RESEARCH,,info@carmacorp.com,416-247-5432,,
[[KS 5600 &amp; 5705 Cancross Inc]],NEEDS_RESEARCH,,info@opengovca.com,416-687-6700,,
[[King North Developments CR Inc]],,,info@kingnorth.com,,,
[[Orchard View on The Rideau Inc]],NEEDS_RESEARCH,,info@retirementhomesontario.ca,613-821-4205,,
[[Leslie Street (FGH) Inc]],NEEDS_RESEARCH,,info@yorkregion.com,905-850-8500,,
[[Royal Empress Gardens Ltd]],,,info@empressgardens.ca,416-630-5263,,
[[M 1755 Riverside Corp]],NEEDS_RESEARCH,,info@b2bhint.com,,,
[[King Hill Inc]],,,info@supplementking.ca,905-738-7010,,
[[Caledon 410 Developments Ltd]],NEEDS_RESEARCH,,planning@caledon.ca,,,
[[Canadian Broadcasting Corp]],,,info@cbc.ca,,,
[[Meadow Electrical Contractors Ltd]],NEEDS_RESEARCH,,info@meadowb.com,,,
[[Amexon Capital Corp]],NEEDS_RESEARCH,,info@amexon.com,416-493-5000,,
[[Impact Graffiti Inc]],Chris Boutsalis,,info@impact.ca,,,
[[Lester Shoalts Ltd]],NEEDS_RESEARCH,,,905-835-2177,,
[[2451004 Ontario Ltd]],,,contact@ari.app,,,
[[Sudbury Regent Street Inc]],,,info@dnb.com,,,
[[Derry (ARI) Ltd]],,,info@canada.constructconnect.com,800-465-2733,,
[[190 Britannia Road Holdings ULC]],,,info@pureindustrial.ca,,,
[[Medusa General Partner Inc]],NEEDS_RESEARCH,,,514-737-0076,,
[[Blackstar 120-130 Raglan Ltd]],,,info@opencorpdata.com,,,
[[RioCan Dupont Holdings Inc WCPT Dupont Street Inc]],NEEDS_RESEARCH,,info@riocan.com,800-465-2733,,
[[Cheung Kwong Investments Co Ltd]],Dev Suchak,,info@cfrealty.ca,905-624-0340,,
[[1122 International Nominee Inc]],,,info@immigratemanitoba.com,,,
[[Wesley Clover International Corp]],None None,,info@dnb.com,613-271-6305,,
[[Kingdom Hotels (Toronto) ltd]],Charles Henry,,info@kingdomhotels.com,,,
[[1640 Lawrence Ave West Inc]],NEEDS_RESEARCH,,info@drakepm.com,,,
[[Bisha Hotel Toronto Inc]],,,info@bishahoteltoronto.com,,,
[[Mississauga Rest Home Inc]],NEEDS_RESEARCH,,info@ontario.ca,,,
[[1982 Ma & Wong Holdings Ltd]],Pauline PW Ma,,anapbm@gmail.com,,,
[[Fallsview Niagara Lodging Company]],,,info@fallsviewgroup.com,,,
[[PFS GTA Industrial Inc]],NEEDS_RESEARCH,,1@2x.png,,,
[[Econ Development Inc]],Tom Dedyna,,info@dnb.com,519-433-0634,,
[[Ontario Superior Court of Justice]],NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[Canadian Broadcasting Corp Pres: Michel Saint-Cyr]],,,info@cbc.ca,,,
[[Patilda Construction Inc 30 Floral Pkwy Concord]],,,info@canada.constructconnect.com,,,
[[2824213 Ontario Inc]],,,contact@ari.app,,,
[[Bost Properties Inc]],None None,,info@shudaproperties.com,,,
[[Patilda Construction Inc]],,,info@canada.constructconnect.com,,,
[[Pine Ridge Tower Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[PFS GTA Industrial Inc]],NEEDS_RESEARCH,,info@gtaindustrialsupplies.ca,,,
[[West Haven Ltd]],NEEDS_RESEARCH,,info@westhavengold.com,,,
[[RioCan Dupont Holdings Inc]],NEEDS_RESEARCH,,info@riocan.com,,,
[[Dernetro Holdings Ltd]],,,info@etr.ca,,,
[[Queens Ave Retirement Home Inc]],NEEDS_RESEARCH,,info@livinglivita.com,250-861-3030,,
[[Brookvalley Developments (Aurora) Ltd]],,,info@obd.hcraontario.ca,905-738-7010,,
[[Shellard Lane Brantford]],NEEDS_RESEARCH,,info@realtor.ca,,,
[[Bona Building & Management Co Ltd]],,,info@bonaproperties.com,,,
[[Waterdown Village Manor Inc]],NEEDS_RESEARCH,,info@lindosholding.com,855-220-5055,,
[[Valley King Developments Ltd Pres: Nick Cortellucci]],,,info@canada.constructconnect.com,905-738-7010,,
[[Admns Kelvingrove Investment Corp]],NEEDS_RESEARCH,,info@canadacompanyregistry.com,,,
[[Empire Communities (Caterini) Ltd]],NEEDS_RESEARCH,,support.na@dreame.tech,905-307-8102,,
[[71 Maybrook Drive Inc]],,,info@trench-group.com,,,
[[McCowan and Associates Ltd]],NEEDS_RESEARCH,,info@mccowan.ca,705-737-1057,,
[[Wesley Clover International Corp]],,,info@cars-canada.ca,613-271-6305,,
[[592264 Ontario Inc]],NEEDS_RESEARCH,,info@dnb.com,416-247-5432,,
[[400-450 Matheson Blvd E Holdings ULC]],,,info@collierscanada.com,,,
[[Skyline (Port McNicoll) Development Inc]],,,info@urbantoronto.ca,416-368-2565,,
[[Downing Street (14 Vansco Rd) Inc]],NEEDS_RESEARCH,,info@downingstreet.com,416-248-6206,,
[[Lester Shoalts Ltd]],NEEDS_RESEARCH,,info@canada.chamberofcommerce.com,905-835-2177,,
"[[IG Investment Management, Ltd]]",,,info@ig.ca,888-746-6344,,
[[Febau (Canada) Ltd c/o Dale &amp; Lessmann LLP]],NEEDS_RESEARCH,,info@dnb.com,,,
[[Chateau Ottawa Hotel Inc]],NEEDS_RESEARCH,,info@chateaulaurier.com,416-244-1711,,
[[Blackstar 3000-3015-3017 Queen Ltd]],,,info@opencorpdata.com,,,
[[Taunton Road 2333 Property Inc]],,,info@avisonyoung.ca,905-333-8364,,
[[11 Yorkville Partners Inc]],,,info@11yorkville.com,,,
[[KS 1400 Victoria Street Inc]],,,info@thetilehouse.ca,416-687-6700,,
[[City of Toronto]],alison folosea,,info@toronto.ca,416-392-1246,,
[[Forty-One River Street (GP) Inc]],NEEDS_RESEARCH,,info@canadacompanyregistry.com,,,
[[Edelstein Apartments Ltd]],NEEDS_RESEARCH,,info@opencorporates.com,,,
[[Sixth Oak Inc]],,,info@maps.google.com,,,
[[Lakeland Meadows Ltd]],NEEDS_RESEARCH,,info@geoln.com,613-230-9448,,
[[Regita Enterprise Inc]],NEEDS_RESEARCH,,,,,
[[1600 HP Inc]],NEEDS_RESEARCH,,info@hp.com,,,
[[Weehauken Homes Inc Patapsco Developments Inc Queensville Properties Development Corp]],NEEDS_RESEARCH,,info@services.settlement.org,905-669-9714,,
[[Industrial 5000 Real Estate Investments Inc]],,,info@canadacompanyregistry.com,416-865-8300,,
"[[Ontario Superior Court of Justice, Commercial List]]",NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[Duke of Devonshire Retirement Residence Inc]],NEEDS_RESEARCH,,info@obrpartner.mgcs.gov.on.ca,613-247-0888,,
[[Armadale SC GP Ltd]],NEEDS_RESEARCH,,info@recmedical.com,888-412-7722,,
[[Ivanhoe Cambridge I Inc]],,,info@ivanhoecambridge.com,,,
[[Lindos Holdings Ltd]],Jana Seaman,,info@lindosholding.com,,,
[[Bona Building &amp; Management Co Ltd]],,,info@maps.google.com,,,
"[[1143028 BC Ltd 1143026 BC Ltd 555 West 12th Ave, Ste 168 Vancouver]]",,,info@opencorporates.com,,,
[[CSH Heritage Glen Inc]],NEEDS_RESEARCH,,info@dnb.com,855-461-0685,,
[[Cornwall (Boundary and Marleau)]],,,info@dnb.com,,,
[[Preakness Investment Ltd]],,,info@mapquest.com,,,
[[Goldcorp Canada Ltd]],NEEDS_RESEARCH,,info@skylinegroupofcompanies.ca,,,
[[Magna International Inc]],,,info@magna.com,905-726-2462,,
[[Arsandco Investments Ltd]],,,info@dnb.com,,,
[[Terraplex Investments Inc]],None None,,contato@eracapitalinvestments.com,,,
[[MEL (Woodstock 1) Inc]],NEEDS_RESEARCH,,,,,
[[Febau (Canada) Ltd]],NEEDS_RESEARCH,,info@dnb.com,,,
[[The Wedgewood Brockville Inc]],NEEDS_RESEARCH,,,,,
"[[Ontario Superior Court of Justice,]]",NEEDS_RESEARCH,,contact@ari.app,613-726-1376,,
[[Shiplake Cambridge Ltd]],NEEDS_RESEARCH,,info@shiplake.com,,,
[[King North Developments CR Inc]],,,info@king.ca,,,
[[2714791 Ontario Ltd]],,,info@obrpartner.mgcs.gov.on.ca,,,
[[Caledon Development General Partner Ltd Caledon Development LP]],,,info@caledon.ca,,,
[[Weehauken Homes Inc Queensville Properties Development Corp]],NEEDS_RESEARCH,,info@services.settlement.org,905-669-9714,,
[[2001856 Ontario Inc]],,,info@obrpartner.mgcs.gov.on.ca,,,
"[[Ontario Superior Court of Justice,]]",NEEDS_RESEARCH,,info@ontariocourts.ca,613-726-1376,,
[[HOOPP Realty Inc]],,,info@hoopp.com,416-369-9212,,
[[Unionville Development Corp]],,,info@metropia.ca,416-922-8260,,
[[Cobourg Retirement Group Ltd]],,,info@comfortlife.ca,,,
[[Balco Developments - 45 Staples Inc]],NEEDS_RESEARCH,,info@balcocorp.ca,,,
[[2824213 Ontario Inc]],,,info@caledon.ca,,,
[[Ashcroft Homes - La Promenade Inc]],,,info@ashcrofthomes.ca,613-226-7266,,
[[Whiteoaks Communications Group Ltd]],,,info@whiteoaksgroup.ca,,,
[[Admns Meadowlands Investment Corp]],,,info@canadacompanyregistry.com,416-590-9420,,
